Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Stress_Index,GPA,Dropout
0.4295553254587167,1.046524230797324,-0.5942962260302587,-0.11848144950433971,-0.7127928476471891,0
-0.9906746064825654,-0.8833296780018783,-1.3364979510275494,0.674723981557713,-2.0352376823874243,1
1.283245448483531,2.2620815629630564,-0.5942962260302587,-0.11848144950433971,0.046909504224860905,0
0.5304459763616493,-1.0963654991030896,-0.5942962260302587,-2.5547552734806436,1.5850722907312342,0
1.2211588940817262,0.18184942750417546,1.6323089489616136,-1.4216046576777115,1.5850722907312342,0
0.3597079517566866,1.13424486301547,0.14790549896703212,0.051491142866099994,-1.6788341099042405,0
1.3763752800862379,0.25703854083401384,-0.5942962260302587,0.6180664507675661,1.3130800906782778,0
-0.29220086946226287,-1.2091491690978489,0.14790549896703212,-0.4017691034550727,-0.0843970751110487,0
-0.38533070106496997,0.5703265130416767,0.14790549896703212,-1.8748649039988843,0.24386937322872573,1
1.2211588940817262,0.3948852486053848,-0.5942962260302587,-1.0816594729368318,0.37517595256463576,0
0.17344828855127237,-0.945987272443411,-0.5942962260302587,1.5812444742000589,-0.7596880545528713,1
-0.37756988176474454,-0.18156462025671422,3.1167123989561953,-0.2884540418747794,0.4033130767080452,0
0.13464419205014458,-0.720419932453894,-0.5942962260302587,-0.7417142881959521,-0.4689377717376421,0
0.592532530763454,-0.7705460080071208,0.890107223964323,0.5047513891872732,-1.0691964201303732,1
-1.6193009698008383,-0.80814056467204,0.890107223964323,0.2214637352365402,-0.6846557235037798,1
-1.6193009698008383,-0.9334557535551051,0.14790549896703212,-1.2516320653072717,-0.9660269649378724,1
-0.6336769186721886,-0.06878095026195485,1.6323089489616136,-0.06182391871419281,-0.018743785443093894,0
-0.2611575922613605,1.8861359963138609,0.890107223964323,-0.2884540418747794,1.5850722907312342,0
0.8796828448718007,-0.4321949980228445,0.890107223964323,-1.0816594729368318,0.6190310284741829,1
0.3209038552555581,-0.23169069580994098,-0.5942962260302587,-0.11848144950433971,0.46896636637600003,0
0.9650518571742818,0.9462720796908722,0.14790549896703212,-1.3649471268875648,0.6940633595232739,1
0.80983547116977,-0.04371791248534325,0.890107223964323,-1.6482347808382978,1.247426801010323,0
0.8952044834722516,-1.9610403023962397,0.14790549896703212,-0.5717416958255124,-1.0316802546058275,0
-0.3387657852636164,-2.086355491279305,0.890107223964323,0.9580116355084459,-0.6377605165980978,0
-0.6802418344735421,0.47007436193522495,1.6323089489616136,1.0713266970887392,-0.3657683165451416,1
0.34418631315623505,0.9212090419142588,-0.5942962260302587,0.27812126602668663,-0.9285107994133267,0
-0.6336769186721886,-2.249265236827289,0.890107223964323,0.5614089199774196,-0.5721072269301428,1
-0.1913102185593303,0.018939681956189332,0.890107223964323,0.8446965739281527,-0.47831681311877855,1
-0.7966541239769258,0.9212090419142588,0.14790549896703212,1.5812444742000589,-2.1571652203421983,1
0.08031845694856525,-0.2692852524748602,0.890107223964323,2.5444224976325507,-1.1254706684171916,1
